HouseID,Description,City/Province,Location,Price,Bedrooms,Bathrooms,Floor Area,Land Area,Latitude,Longitude,Property Type,Storeys,Project
1245,Capitol 8 House and Lot for Sale! Pasig City,Pasig,"Kapitolyo, Pasig",120000000.0,3,3,,444.0,14.5711649,121.0594975,House and Lot,0,
1246,"4 Bedrooms House and Lot for Sale in Cebu City, Cebu - Clean Title",Cebu,Cebu,10000000.0,4,1,,184.0,10.2931062,123.9020773,House and Lot,0,
1247,"3 Bedroom Duplex Unit for sale at Santevi in San Pablo, Laguna",San Pablo,"Pan-Philippine Hwy San Vicente, San Pablo",3400000.0,3,2,66.0,80.0,14.00601546,121.3362269,Other,0,"Santevi in San Pablo, Laguna"
1248,"3 Bedroom House and Lot for Sale in Jaro Ilo-ilo, Casa Mira Iloilo",Iloilo,"Jaro, Iloilo",3816956.0,3,2,53.2,72.0,10.7467342,122.5767201,House and Lot,0,
1249,4 Bedroom House and Lot For Sale with Roof Deck in Cabuyao Laguna,Cabuyao,"Casile, Cabuyao",17500000.0,4,3,250.0,214.0,14.2015402,121.0370618,House and Lot,0,
1250,"For Sale: White Sand Beach House Property in Dapitan City, Zamboanga del Norte",Dapitan,"Canlucani, Dapitan City, Zamboanga Peninsula, Philippines Canlucani, Dapitan",,2,6,300.0,5300.0,8.7062112,123.4259745,Other,0,
1251,"Ready for Occupancy 2 Storey Duplex House for sale at San Roque, Talisay, Cebu",Talisay,"88 Brookside San Roque Talisay San Roque, Talisay",6449458.0,4,2,86.0,110.0,10.2535932,123.8591184,Other,0,"San Roque, Talisay, Cebu"
1252,"Welcome to your future home in Robinsons Highlands, Buhangin, Davao City",Davao,"Buhangin, Davao",18500000.0,4,4,190.0,184.0,7.1469686,125.5940509,Other,0,
1253,3 Storey Townhouse for Sale in Tandang Sora near Mindanao Avenue Quezon City,Quezon City,"1 Tandang Sora, Quezon City",8000000.0,3,2,110.0,45.0,14.6868317,121.035975,Townhouse,0,
1254,"3 bedroom Townhouse For Sale in Lancaster New City, Gentri",General Trias,"Tapia, General Trias",2245920.0,3,1,40.0,50.0,14.3630407,120.8803493,Townhouse,0,"Lancaster New City, Gentri"
1255,"For Sale Ancestral House & Lot Circa 1928 Earnshaw, Manila (Neg.)",Manila,"Sampaloc, Manila",27000000.0,6,6,,180.0,14.6031403,120.993417,House and Lot,0,
1256,"Brand New House in exclusive Subdivision, South Pacific Golf and Leisure Estate",Davao,"Bago Oshiro, Davao",16000000.0,5,4,210.0,208.0,7.0774367,125.4963894,Other,0,"exclusive Subdivision, South Pacific Golf and Leisure Estate"
1257,4 BR Modern Elegant Home for Sale in Novaliches Quezon City near SM Fairview,Quezon City,"Novaliches, Quezon City",45000000.0,5,5,400.0,300.0,14.7209396,121.038922,Other,0,
1258,2-Storey House And Lot For Sale At Royal Villas West Amadeo Cavite,Amadeo,"Salaban, Amadeo",12000000.0,6,5,110.0,240.0,14.1296621,120.9332054,House and Lot,2,Royal Villas West Amadeo Cavite
1259,"M-R-3-36- Acquired Property for Sale in Unit 301 Makati South Hills Condominium, East Service Road, Brgy. San Martin de Porres, Parañaque City (w/ Parking slot) - Retail",Paranaque,"San Martin De Porres, Paranaque",4770850.0,0,0,136.3,,14.4984874,121.0432063,Other,0,
1260,"Beautiful, Fully Renovated House for Sale in Ayala Alabang Village, Muntinlupa",Muntinlupa,"Ayala Alabang, Muntinlupa",130000000.0,4,4,500.0,550.0,14.4226096,121.0269407,Other,0,"Alabang Village, Muntinlupa"
1261,4 Bedroom with 3 parking House and Lot For Sale near Davao International Airport,Davao,"Priscilla Estates Cabantian, Davao",10500000.0,4,3,130.0,300.0,7.129499096,125.6261915,House and Lot,0,
1262,"For Sale 3-BR Bungalow House at Moonville Subd., Bgy. Sun Valley Parañaque City",Paranaque,"Sun Valley, Paranaque",38000000.0,3,3,417.0,472.0,14.4888415,121.0325173,Other,0,Sun Valley Parañaque City
1263,House and Lot For Sale Ayala Alabang Muntinlupa Modern Mansion Smart Home Ready,Muntinlupa,"Ayala Alabang, Muntinlupa",420000000.0,7,7,1233.0,816.0,14.4226096,121.0269407,House and Lot,0,
1264,"House and Lot For Sale at Pahara Southwoods City, Carmona, Cavite",Carmona,"Cabilang Baybay, Carmona",23609000.0,3,2,243.0,240.0,14.3175013,121.0512123,House and Lot,0,"Pahara Southwoods City, Carmona, Cavite"
1265,"For Sale Brand New Townhouse in Kamuning, Quezon City",Quezon City,"K-3Rd Street Kamuning, Quezon City",16500000.0,4,4,240.0,60.0,14.6292389,121.0458642,Townhouse,0,
1266,"For Sale: 315 sqm Pre-Owned Residential House & Lot in West Crame, San Juan City",San Juan,"West Crame, San Juan",28000000.0,8,4,420.0,315.0,14.6063099,121.0502649,House and Lot,0,
1267,"Modern House and Lot in Vista Real Classica, Quezon City For Sale",Quezon City,"Batasan Hills, Quezon City",72000000.0,4,4,504.0,300.0,14.6862585,121.099335,House and Lot,0,
1268,"New Duplex Townhouse For Sale in San Antonio, Parañaque City",Paranaque,"San Antonio, Paranaque",9500000.0,4,4,250.0,117.0,14.4689826,121.0211224,Townhouse,0,
1269,"Brand New Modern House in a Corner Lot For Sale in Ayala Alabang, Muntinlupa",Muntinlupa,"Ayala Alabang, Muntinlupa",420000000.0,5,5,1172.0,762.0,14.4226096,121.0269407,Other,0,
1270,"House and Lot for Sale at Phase 1 Vista Verde Executive, Cainta",Cainta,"San Isidro, Cainta",,3,3,148.0,139.5,14.6092561,121.1106377,House and Lot,0,"Phase 1 Vista Verde Executive, Cainta"
1271,"Bagbaguin, Sta. Maria, Bulacan, Foreclosed House and Lot - 10001000011919",Santa Maria,"Lot No. 1521-A-5-B, No.757 Fatima Street Bagbaguin, Santa Maria",4280000.0,1,1,156.0,250.0,14.81428473,120.9568373,House and Lot,0,
1272,"2  Bedroom Home with Additions, Strong Water, Near Amenities in SN Mateo Rizal",San Mateo,"Santo Nino, San Mateo",2000000.0,2,2,80.0,120.0,14.6367374,121.0942983,Other,0,
1273,5 Bedroom House and Lot for Sale at Portofino Heights in Las Piñas City,Las Pinas,"Almanza Dos, Las Pinas",70000000.0,5,5,490.0,,14.4234362,121.0223422,House and Lot,0,Portofino Heights in Las Piñas City
1274,"Single Attached House in San Isidro,Antipolo City near Wilcon",Antipolo,"San Isidro, Antipolo",8000000.0,4,3,166.0,108.0,14.5898029,121.1819903,Other,0,
1275,"L-R-1-376- Acquired Property for Sale in Lots 11 and 12, Block 5, Ilang-Ilang Street, Villa Adelina Subdivision, Phase 3, Brgy. Sta. Clara/Bulilan Sur, Pila, Laguna - Retail",Pila,"Santa Clara Sur, Pila",3997800.0,0,0,160.0,341.0,14.2274672,121.3654733,Other,0,"Adelina Subdivision, Phase 3, Brgy. Sta. Clara/Bulilan Sur, Pila, Laguna - Retail"
1276,Greenwoods Executive Village House and Lot for Sale! Pasig City,Pasig,"San Miguel, Pasig",29000000.0,5,4,334.0,235.0,14.5658684,121.0855568,House and Lot,0,Executive Village House and Lot for Sale! Pasig City
1277,"5 level house House and Lot for Sale in Maria Luisa Estate Park, Cebu City",Cebu,"Maria Luisa Estate Park Cebu City Budla-An, Cebu",220000000.0,10,7,1522.0,735.0,10.36130715,123.8956937,House and Lot,0,
1278,Brand New Two Storey Modern Contemporary House for sale in San Fernando,San Fernando,San Fernando,16800000.0,4,3,240.0,180.0,15.0587568,120.631483,Other,0,
1279,"3BR Brand New House and Lot for Sale in Havila Township, Antipolo City",Antipolo,"Dalig, Antipolo",11160100.0,3,3,90.0,150.0,14.5730447,121.1864717,House and Lot,0,
1280,"2-Bedroom House and Lot for Sale in Sorsogon, Bicol",Sorsogon,"Camella Cabid-An, Sorsogon City, Sorsogon, Bicol, Philippines Cabid-An, Sorsogon",2860000.0,2,1,36.0,44.0,12.97665972,124.0393066,House and Lot,0,
1281,For Sale : Fully Furnished Beach House by the Cliff in Nasugbu Batangas,Nasugbu,"Natipuan, Nasugbu",,5,5,,1160.0,14.1200018,120.6239076,Other,0,House by the Cliff in Nasugbu Batangas
1282,For Sale: House and Lot in Sucat Muntinlupa (Pre-owned) w/ 2 Car Garage,Muntinlupa,"Sucat, Muntinlupa",24000000.0,4,0,250.0,300.0,14.4569804,121.0531587,House and Lot,0,
1283,For Sale 360 sqm 5BR Astounding Brand New House in BF Homes Parañaque,Paranaque,"B.F. Homes, Paranaque",34800000.0,5,5,360.0,280.0,14.4462789,121.0274109,Other,0,BF Homes Parañaque
1284,"Ayala Alabang Village, Muntinlupa City | 5BR House and Lot For Sale",Muntinlupa,"Ayala Alabang, Muntinlupa",158000000.0,5,0,,600.0,14.4226096,121.0269407,House and Lot,0,"Alabang Village, Muntinlupa City"
1285,"For Sale 3BR Dream House in Court Yard of Maia Alta, Antipolo",Antipolo,"Piazetta Street, The Court Yard Of Maia Alta, Dalig, Antipolo City Dalig, Antipolo",8500000.0,3,3,186.0,183.0,14.57090581,121.1876387,Other,0,
1286,Elegant House with Pool and Sunset Overview For Sale in Davao City Davao del Sur,Davao,Davao,70000000.0,6,6,780.0,1500.0,7.0648306,125.6080623,Other,0,
1287,"V-R-2-123:  Acquired Property House and Lot for Sale in Lot 2, Block 4, Cornel Place St., Bayswater Homes Subdivision, Brgy. Agus / Marigondon, Lapu-Lapu City, Cebu",Lapu-Lapu,"Agus, Lapu-Lapu",6592000.0,0,0,160.0,160.0,10.2807554,123.9843016,House and Lot,0,"Bayswater Homes Subdivision, Brgy. Agus / Marigondon, Lapu-Lapu City, Cebu"
1288,"L-TH-1-165- Acquired Property for Sale in Lot 5, PCS-04-026829, Bologna St., Cosmopolitan Homes, Brgy. Bocohan, Lucena City",Lucena,"Bocohan, Lucena",1376000.0,0,0,43.0,65.0,13.957689,121.5908841,Other,0,"Cosmopolitan Homes, Brgy. Bocohan, Lucena City"
1289,"L-TH-1-48- Acquired Property for Sale in Lot 2, Block 25, Rue Dorothee Street, Saint Monique Valais, Phase4, Brgy. Kalawaan, Binangonan, Rizal - Retail",Binangonan,"Kalawaan, Binangonan",1726000.0,1,0,80.0,66.0,14.4852627,121.1871126,Other,0,
1290,"4 Bedrooms Brand New Townhouse Unit for Sale in Pasay City, Metro Manila",Pasay,"Pasay Rotonda, Pasay",13500000.0,4,4,216.0,72.0,14.5380434,121.0006244,Townhouse,0,
1291,[04845-SFO-345] House & Lot for sale in Brgy del Rosario at San Fernando City Pampanga,San Fernando,"Lot 9-B Corazon Street Saint Bernadette Heights Subdivision Barangay Del Rosario City Of San Fernando Pampanga Del Rosario, San Fernando",5500000.0,3,5,202.5,120.0,15.06930099,120.6467725,House and Lot,0,San Fernando City Pampanga
1292,"L-R-1-1083 Acquired Property for Sale in Lot 2-A-7 (PSD-04-127564), corner of Sabang Road & Lot 2-A-5, Brgy. Concepcion, San Pablo City, Laguna",San Pablo,"Concepcion, San Pablo",3615000.0,0,0,154.0,261.0,14.0793615,121.3389042,Other,0,
1293,Modern Asian 3-Storey House with Pool in Greenwoods Executive Village Pasig City,Pasig,"San Miguel, Pasig",25500000.0,7,6,350.0,150.0,14.5658684,121.0855568,Other,3,Executive Village Pasig City
1294,3 Storey Spacious Single Detached House with Attic in Las Piñas,Las Pinas,"Almanza Dos, Las Pinas",35868400.0,4,4,278.0,240.0,14.4234362,121.0223422,Single Detached,1,
1295,For Sale Brand New Bungalow House with 4 Bedrooms and Bath in Las Piñas City,Las Pinas,"Pilar, Las Pinas",16500000.0,4,4,195.0,280.0,14.4252635,121.0058656,Other,0,
1296,"L-R-1-1039-Acquired Property for Sale in Lots 17 and 19, Block 2, Road Lot 2 corner Road Lot 3, Dona Crisanta Subdivision, Brgy. San Roque, Rosario, Batangas",Rosario,"San Roque, Rosario",5250000.0,0,0,250.0,250.0,13.855072,121.2032243,Other,0,"Crisanta Subdivision, Brgy. San Roque, Rosario, Batangas"
1297,[03438-SFO-279] House & Lot for sale in Brgy Tabang at Plaridel Bulacan,Plaridel,"Lots 1, 2 And 3 Along Existing Road Sitio Bagong Sikat Barangay Tabang Plaridel Tabang, Plaridel",8000000.0,3,4,344.0,1058.0,14.87507075,120.8673095,House and Lot,0,Plaridel Bulacan
1298,Brand New Modern Design Townhouse with 1car garage in Las Pinas,Las Pinas,"Pamplona Dos, Las Pinas",6300000.0,3,2,100.0,79.0,14.4496026,120.9750874,Townhouse,0,
1299,For Sale Pre Owned Well Maintained House and Lot BF Homes Parañaque City,Paranaque,"B.F. Homes Paranaque Metro Manila B.F. Homes, Paranaque",18000000.0,3,4,220.0,288.0,14.4475119,121.0294569,House and Lot,0,BF Homes Parañaque City
1300,"Fully Furnished Bungalow House For Sale in BF Homes, Parañaque City",Paranaque,"B.F. Homes, Paranaque",23000000.0,4,3,200.0,221.0,14.4462789,121.0274109,Other,0,"BF Homes, Parañaque City"
1301,Townhouse for sale at Sunrise Alexa Subdivision Hills (Daisy Model),Antipolo,"Dely St Muntingdilaw, Antipolo",5002500.0,2,2,81.0,60.0,14.5984702,121.1282932,Townhouse,0,Alexa Subdivision Hills (Daisy
1302,"L-R-1-591- Acquired Property for Sale in Lot 1292-B-1-C-2, Pablico St., Anonuevo Subdivision, Brgy. Pinagsanjan, Pagsanjan, Laguna - Retail",Pagsanjan,"Pinagsanjan, Pagsanjan",3522000.0,0,0,160.0,156.0,14.2682389,121.4581993,Other,0,"Anonuevo Subdivision, Brgy. Pinagsanjan, Pagsanjan, Laguna - Retail"
1303,"Amanda 2 Storey House & Lot for Sale in Governor's Hills, General Trias, Cavite",General Trias,"Biclatan, General Trias",8455880.0,4,2,167.0,154.0,14.2780301,120.915855,House and Lot,0,
1304,"Modern Industrial House with Spacious Attic For sale in Merville Park, Paranaque",Paranaque,"Merville, Paranaque",60000000.0,4,5,627.0,306.0,14.501909,121.0266683,Other,0,
1305,"General Santos City, Foreclosed Residential – House and Lot -10093000000089",General Santos City,"Lot I-14 (Block 16, Lot 14), Along Grenada Street, Camella Homes Phase 1 San Isidro, General Santos City",1970000.0,1,1,46.0,77.0,6.145104931,125.1895828,House and Lot,0,
1306,3-BR Bungalow House For Sale w/ Rentable 4 Apartment Units & a 2-Bedroom House,Paranaque,"San Isidro, Paranaque",18000000.0,3,3,300.0,450.0,14.4711274,121.0076663,Other,0,
1307,4 BR Modern Chic House & Lot for Sale in Upper Antipolo near Robinsons Antipolo,Antipolo,"Inarawan, Antipolo",15000000.0,4,3,170.0,127.0,14.6246563,121.1803519,House and Lot,0,
1308,"Fully Furnished House and Lot for Sale in Canyon Woods near Tagaytay, Laurel",Laurel,"Tagaytay Nasugbu Hwy, 4213 Balayan, Philippines San Gregorio, Laurel",17000000.0,3,4,800.0,290.0,14.1090511,120.9561031,House and Lot,0,
1309,"Barandal, Calamba City, Foreclosed Residential – House and Lot- 10001000012389",Calamba,"Block 9, Lot 23, Along Road Lot 4, Carmel Village Phase 2B Barandal, Calamba",1350000.0,1,1,48.0,80.0,14.18788961,121.1251683,House and Lot,0,
1310,"For Sale: House and Lot in Camella Cabid-An, Sorsogon along Maharlika Highway",Sorsogon,"Cabid-An, Sorsogon Cabid-An, Sorsogon",6142000.0,3,2,66.0,88.0,12.9742481,124.0398913,House and Lot,0,"Camella Cabid-An, Sorsogon along Maharlika Highway"
1311,"The 3-Bedroom Townhouse for Sale in Lancaster New City in Imus, Cavite",Imus,"Alapan Ii-B, Imus",2666000.0,3,2,60.0,50.0,14.4007938,120.9077065,Townhouse,0,"Lancaster New City in Imus, Cavite"
1312,SMART HOME in DAANG HARI 4 BR House and Lot - BACOOR,Bacoor,"Daang Hari Road, Bacoor",,4,4,131.0,141.0,14.390641,120.9792922,House and Lot,0,
1313,"3 Bedroom Single Detached Unit at Elisa Homes in Bacoor, Cavite (St. Raphael)-Buyer",Bacoor,"Molino-Paliparan Rd Molino Iv, Bacoor",8000000.0,3,2,81.0,120.0,14.36966927,120.9810315,Single Detached,1,"Elisa Homes in Bacoor, Cavite (St. Raphael)-Buyer"
1314,Brand New Modern Industrial House and Lot For Sale in Kingsville Royale Antipolo,Antipolo,"Inarawan, Antipolo",15000000.0,4,3,258.0,180.0,14.6246563,121.1803519,House and Lot,0,
1315,"L-R-1-1000- Acquired Property for Sale in Lot 9, Block 236, Vermillon Drive, Mabuhay City Subdivision, Phase 1-E, Brgy. Mamatid, Cabuyao City, Laguna",Cabuyao,"Mamatid, Cabuyao",1189675.0,0,0,72.3,81.0,14.2350374,121.1518885,Other,0,"City Subdivision, Phase 1-E, Brgy. Mamatid, Cabuyao City, Laguna"
1316,"House for Sale in Doña Pilar Sasa, Davao City",Davao,"Dona Pilar Sasa, Davao City Sasa, Davao",16000000.0,5,4,167.0,152.0,7.1201013,125.6505837,Other,0,
1317,"800sqm 5BR Airy & Bright Modern House For Sale in Ayala Alabang, Muntinlupa City",Muntinlupa,"Ayala Alabang, Muntinlupa",213000000.0,5,5,800.0,660.0,14.4226096,121.0269407,Other,0,
1318,"Affordable and Good Quality House For Sale Here in Porac, Pampanga",Porac,"Salu, Porac",869000.0,1,1,32.0,62.0,15.0188367,120.5412948,Other,0,
1319,"6-Bedroom House and Lot For Sale in Royale Cebu Subdivision, Consolacion",Consolacion,"Poblacion Occidental, Consolacion",22000000.0,6,5,400.0,394.0,10.3741863,123.9529404,House and Lot,0,"Cebu Subdivision, Consolacion"
1320,"3 Bedroom Single Attached House and Lot For Sale in Alaminos, Laguna",Alaminos,"Brgy 3 Poblacion Alaminos Laguna Barangay Iii, Alaminos",6270000.0,3,2,77.0,140.0,14.072848,121.2556397,House and Lot,0,
1321,A 3 Bedroom House and Lot Available in Silang Cavite Near Tagaytay.,Silang,"Kalubkob, Silang",5781000.0,3,3,108.0,117.0,14.208871,120.9528707,House and Lot,0,
1322,"Jibao-An, Pavoa, Foreclosed Residential – House and Lot - 10080000000416",Pavia,"Lot 13 Block 17, Along Road Lot 22. Camella Lessandra A Jibao-An, Pavia",1300000.0,1,1,48.0,70.0,10.75553464,122.5156595,House and Lot,0,
1323,"L-R-1-1295: Acquired Property House and Lot for Sale in Lot 17, Block 12, Apo St., Brgy. Mabini Homesite, Cabanatuan City, Nueva Ecija",Cabanatuan,"Lot 17, Block 12, Apo St., Brgy. Mabini Homesite, Cabanatuan City, Nueva Ecija Mabini Homesite, Cabanatuan",1412800.0,1,0,64.0,180.0,15.47857264,120.9778946,House and Lot,0,"Mabini Homesite, Cabanatuan City, Nueva Ecija"
1324,House and Lot for sale at Sunrise Alexa Subdivision Hills (Louvelle Model),Antipolo,"Dely St Muntingdilaw, Antipolo",7257800.0,3,2,93.0,155.0,14.5984702,121.1282932,House and Lot,0,Alexa Subdivision Hills (Louvelle
1325,For Sale Pre-selling Modern Design Two (2) Storey Single House and Lot Las Piñas,Las Pinas,"Talon Dos, Las Pinas",15800000.0,4,3,175.0,115.3,14.4330886,120.9847045,House and Lot,0,
1326,"2-Bedrooms Mikaela RFO Townhouse for Sale in Camella Aklan at Numancia, Aklan",Numancia,"Joyao-Joyao, Numancia",2959000.0,2,1,46.0,44.0,11.69638382,122.3310274,Townhouse,0,"Camella Aklan at Numancia, Aklan"
1327,"For Sale Ready For Occupancy 2 Bedrooms Rowhouse in Numancia, Aklan",Numancia,"Joyao-Joyao, Numancia, Western Visayas, Philippines Joyao-Joyao, Numancia",1969000.0,1,1,22.0,44.0,11.69638382,122.3310274,Other,0,
1328,"House & Lot for Sale in Kishanta Subd., Talisay, Cebu | 3 Bedroom",Talisay,"Lagtang, Talisay, Central Visayas, Philippines Lagtang, Talisay",13000000.0,3,2,172.0,150.0,10.26986927,123.8342241,House and Lot,0,3 Bedroom
1329,2 Bedroom Townhouse For Sale in Camella Pili near CWC and Naga Airport,Pili,"Maharlika Hwy, 4418 Pili, Philippines Palestina, Pili",,2,2,42.0,,13.5638153,123.2697884,Townhouse,0,Camella Pili near CWC and Naga Airport
1330,"Unfinished House and Lot for Sale in Concepcion Uno, Marikina",Marikina,"Concepcion Uno, Marikina",6500000.0,5,3,300.0,380.0,14.6510742,121.1038227,House and Lot,0,
1331,"Brand New Single Detached House for Sale in BF Resort, Las Piñas",Las Pinas,"Talon Uno, Las Pinas",15000000.0,4,4,220.0,111.0,14.4478903,120.9853979,Single Detached,1,
1332,2 Bedroom House and Lot Unit for Sale at White Plains Porac (Tangerine),Porac,"Salu, Porac",1227000.0,2,1,39.0,107.0,15.0188367,120.5412948,House and Lot,0,White Plains Porac (Tangerine)
1333,"L-TH-1-134- Acquired Property for Sale in Lot 2A, Psd 394736, Cogeo Avenue, Cogeo Village, Brgy. Bagong Nayon, Antipolo City, Rizal - Retail",Antipolo,"Bagong Nayon, Antipolo",3398700.0,1,0,243.0,77.0,14.6261877,121.1685012,Other,0,"Cogeo Village, Brgy. Bagong Nayon, Antipolo City, Rizal - Retail"
1334,For Sale: 2 Storey Townhouse in Antipolo City w/ 3BR (nr Robinson’s Mall) PH2857,Antipolo,"Cupang, Antipolo",6560400.0,3,2,99.3,60.7,14.6360063,121.1240475,Townhouse,0,
1335,"Fully Furnished House For Sale in Villa de Mercedes Subd. in Toril, Davao City",Davao,"Toril, Davao",19500000.0,4,4,330.0,550.0,7.0380711,125.4651385,Other,0,
1336,2-Bedroom Single Firewall Ezabelle Unit House for sale in Camella Sorsogon - Pre-selling,Sorsogon,"Camella Homes, Cabid-An, Sorsogon, Bicol, Philippines Cabid-An, Sorsogon",4340000.0,2,1,46.0,66.0,12.97665972,124.0393066,Other,0,Camella Sorsogon - Pre-selling
1337,"5BR Multi-Level Modern House and Lot for Sale in Greenwoods Exec. Village,Cainta",Cainta,"San Andres, Cainta",26500000.0,5,5,350.0,150.0,14.5738922,121.111182,House and Lot,0,"Village,Cainta"
1338,"Brandnew House and Lot for sale in Woodridge Subd Ma-a, Davao City",Davao,"Ma-A, Davao",16000000.0,4,4,202.0,180.0,7.0807144,125.5827159,House and Lot,0,
1339,House for Sale in Naic Cavite,Naic,"Timalan Balsahan, Naic",1600000.0,2,1,47.0,54.0,14.3358939,120.7871387,Other,0,
